time_s,sta_index,node_id,freq_mhz,inst_rssi_dbm,avg_rssi_dbm
2.43389,9,15,2412,-64.7622,-64.7737
2.44676,14,20,2412,-37.1731,-37.127
2.44676,6,12,2412,-50.3451,-50.4445
2.44676,16,22,2412,-61.0193,-61.0785
2.44676,3,9,2412,-48.7636,-48.7686
2.44676,2,8,2412,-62.6137,-62.6067
2.45864,4,10,2412,-59.6152,-59.5971
2.45864,1,7,2412,-60.5726,-60.5837
2.45864,5,11,2412,-55.6687,-55.6654
2.45864,0,6,2412,-51.3202,-51.3001
2.51421,17,23,2412,-54.6263,-54.6577
2.51421,8,14,2412,-53.4974,-53.5257
2.51421,7,13,2412,-54.4494,-54.4469
2.51421,19,25,2412,-57.7876,-57.7655
2.51421,13,19,2412,-52.3173,-52.3416
2.51421,10,16,2412,-59.7487,-59.7405
2.53629,15,21,2412,-56.6063,-56.5733
2.53629,11,17,2412,-44.9839,-44.9454
2.53629,18,24,2412,-51.0695,-51.0399
2.53629,12,18,2412,-47.0086,-47.0045
2.53629,9,15,2412,-64.7605,-64.7724
2.54916,14,20,2412,-37.1787,-37.1321
2.54916,6,12,2412,-50.3324,-50.4333
2.54916,16,22,2412,-61.0121,-61.0718
2.54916,3,9,2412,-48.7632,-48.768
2.54916,2,8,2412,-62.6146,-62.6075
2.56104,4,10,2412,-59.6174,-59.5991
2.56104,1,7,2412,-60.5711,-60.5825
2.56104,5,11,2412,-55.6689,-55.6658
2.56104,0,6,2412,-51.3227,-51.3023
2.61661,17,23,2412,-54.6228,-54.6542
2.61661,8,14,2412,-53.4939,-53.5225
2.61661,7,13,2412,-54.4497,-54.4472
2.61661,19,25,2412,-57.7903,-57.768
2.61661,13,19,2412,-52.3142,-52.3388
2.61661,10,16,2412,-59.7496,-59.7414
2.63869,15,21,2412,-56.6102,-56.577
2.63869,11,17,2412,-44.9884,-44.9497
2.63869,18,24,2412,-51.073,-51.0432
2.63869,12,18,2412,-47.009,-47.005
2.63869,9,15,2412,-64.7589,-64.771
2.65156,14,20,2412,-37.1844,-37.1374
2.65156,6,12,2412,-50.3197,-50.4219
2.65156,16,22,2412,-61.0049,-61.0651
2.65156,3,9,2412,-48.7627,-48.7675
2.65156,2,8,2412,-62.6155,-62.6083
2.66344,4,10,2412,-59.6195,-59.6011
2.66344,1,7,2412,-60.5696,-60.5812
2.66344,5,11,2412,-55.6691,-55.6661
2.66344,0,6,2412,-51.3251,-51.3046
2.71901,17,23,2412,-54.6192,-54.6507
2.71901,8,14,2412,-53.4904,-53.5193
2.71901,7,13,2412,-54.4499,-54.4474
2.71901,19,25,2412,-57.793,-57.7705
2.71901,13,19,2412,-52.311,-52.3361
2.71901,10,16,2412,-59.7506,-59.7423
2.74109,15,21,2412,-56.614,-56.5807
2.74109,11,17,2412,-44.9929,-44.954
2.74109,18,24,2412,-51.0764,-51.0466
2.74109,12,18,2412,-47.0093,-47.0054
2.74109,9,15,2412,-64.7572,-64.7697
2.75396,14,20,2412,-37.19,-37.1426
2.75396,6,12,2412,-50.307,-50.4104
2.75396,16,22,2412,-60.9977,-61.0584
2.75396,3,9,2412,-48.7622,-48.767
2.75396,2,8,2412,-62.6165,-62.6091
2.76584,4,10,2412,-59.6216,-59.6032
2.76584,1,7,2412,-60.5682,-60.5799
2.76584,5,11,2412,-55.6694,-55.6664
2.76584,0,6,2412,-51.3275,-51.3069
2.82141,17,23,2412,-54.6157,-54.6472
2.82141,8,14,2412,-53.4869,-53.516
2.82141,7,13,2412,-54.4502,-54.4477
2.82141,19,25,2412,-57.7958,-57.773
2.82141,13,19,2412,-52.3079,-52.3333
2.82141,10,16,2412,-59.7516,-59.7433
2.84349,15,21,2412,-56.6179,-56.5844
2.84349,11,17,2412,-44.9975,-44.9584
2.84349,18,24,2412,-51.0798,-51.0499
2.84349,12,18,2412,-47.0097,-47.0058
2.84349,9,15,2412,-64.7556,-64.7682
2.85636,14,20,2412,-37.1957,-37.1479
2.85636,6,12,2412,-50.2943,-50.3988
2.85636,16,22,2412,-60.9905,-61.0516
2.85636,3,9,2412,-48.7618,-48.7665
2.85636,2,8,2412,-62.6174,-62.6099
2.86824,4,10,2412,-59.6237,-59.6052
2.86824,1,7,2412,-60.5667,-60.5785
2.86824,5,11,2412,-55.6696,-55.6668
2.86824,0,6,2412,-51.3299,-51.3092
2.92381,17,23,2412,-54.6121,-54.6437
2.92381,8,14,2412,-53.4834,-53.5128
2.92381,7,13,2412,-54.4505,-54.448
2.92381,19,25,2412,-57.7985,-57.7756
2.92381,13,19,2412,-52.3048,-52.3304
2.92381,10,16,2412,-59.7526,-59.7442
2.94589,15,21,2412,-56.6218,-56.5881
2.94589,11,17,2412,-45.002,-44.9627
2.94589,18,24,2412,-51.0832,-51.0532
2.94589,12,18,2412,-47.01,-47.0062
2.94589,9,15,2412,-64.7539,-64.7668
2.95876,14,20,2412,-37.2014,-37.1533
2.95876,6,12,2412,-50.2817,-50.3871
2.95876,16,22,2412,-60.9833,-61.0448
2.95876,3,9,2412,-48.7613,-48.7659
2.95876,2,8,2412,-62.6184,-62.6108
2.97064,4,10,2412,-59.6258,-59.6073
2.97064,1,7,2412,-60.5652,-60.5772
2.97064,5,11,2412,-55.6698,-55.6671
2.97064,0,6,2412,-51.3324,-51.3115
3.02621,17,23,2412,-54.6086,-54.6402
3.02621,8,14,2412,-53.4799,-53.5095
3.02621,7,13,2412,-54.4508,-54.4483
3.02621,19,25,2412,-57.8012,-57.7781
3.02621,13,19,2412,-52.3017,-52.3275
3.02621,10,16,2412,-59.7536,-59.7451
3.04829,15,21,2412,-56.6259,-56.5919
3.04829,11,17,2412,-45.0065,-44.9671
3.04829,18,24,2412,-51.0867,-51.0566
3.04829,12,18,2412,-47.0104,-47.0067
3.04829,9,15,2412,-64.7525,-64.7654
3.06116,14,20,2412,-37.2064,-37.1586
3.06116,6,12,2412,-50.269,-50.3753
3.06116,16,22,2412,-60.9758,-61.0379
3.06116,3,9,2412,-48.7609,-48.7654
3.06116,2,8,2412,-62.6193,-62.6116
3.07304,4,10,2412,-59.628,-59.6094
3.07304,1,7,2412,-60.564,-60.5759
3.07304,5,11,2412,-55.6699,-55.6673
3.07304,0,6,2412,-51.3349,-51.3139
3.12861,17,23,2412,-54.6052,-54.6367
3.12861,8,14,2412,-53.4764,-53.5062
3.12861,7,13,2412,-54.4511,-54.4486
3.12861,19,25,2412,-57.8039,-57.7807
3.12861,13,19,2412,-52.2985,-52.3246
3.12861,10,16,2412,-59.7547,-59.7461
3.15069,15,21,2412,-56.6304,-56.5958
3.15069,11,17,2412,-45.011,-44.9715
3.15069,18,24,2412,-51.0902,-51.0599
3.15069,12,18,2412,-47.0107,-47.0071
3.15069,9,15,2412,-64.7513,-64.764
3.16356,14,20,2412,-37.2111,-37.1638
3.16356,6,12,2412,-50.2564,-50.3634
3.16356,16,22,2412,-60.9681,-61.0309
3.16356,3,9,2412,-48.7606,-48.7649
3.16356,2,8,2412,-62.6204,-62.6125
3.17544,4,10,2412,-59.6302,-59.6114
3.17544,1,7,2412,-60.5629,-60.5746
3.17544,5,11,2412,-55.6699,-55.6676
3.17544,0,6,2412,-51.3374,-51.3162
3.23101,17,23,2412,-54.6018,-54.6332
3.23101,8,14,2412,-53.4729,-53.5028
3.23101,7,13,2412,-54.4513,-54.4488
3.23101,19,25,2412,-57.8065,-57.7833
3.23101,13,19,2412,-52.2953,-52.3217
3.23101,10,16,2412,-59.7558,-59.7471
3.25309,15,21,2412,-56.6349,-56.5997
3.25309,11,17,2412,-45.0156,-44.9759
3.25309,18,24,2412,-51.0937,-51.0633
3.25309,12,18,2412,-47.011,-47.0075
3.25309,9,15,2412,-64.7501,-64.7626
3.26596,14,20,2412,-37.2158,-37.169
3.26596,6,12,2412,-50.2438,-50.3514
3.26596,16,22,2412,-60.9604,-61.0238
3.26596,3,9,2412,-48.7602,-48.7645
3.26596,2,8,2412,-62.6214,-62.6134
3.27784,4,10,2412,-59.6323,-59.6135
3.27784,1,7,2412,-60.5618,-60.5733
3.27784,5,11,2412,-55.6699,-55.6678
3.27784,0,6,2412,-51.3399,-51.3186
3.33341,17,23,2412,-54.5984,-54.6297
3.33341,8,14,2412,-53.4694,-53.4995
3.33341,7,13,2412,-54.4516,-54.4491
3.33341,19,25,2412,-57.8092,-57.7859
3.33341,13,19,2412,-52.2921,-52.3187
3.33341,10,16,2412,-59.7569,-59.748
3.35549,15,21,2412,-56.6394,-56.6036
3.35549,11,17,2412,-45.0201,-44.9803
3.35549,18,24,2412,-51.0972,-51.0667
3.35549,12,18,2412,-47.0114,-47.0079
3.35549,9,15,2412,-64.7489,-64.7612
3.36836,14,20,2412,-37.2205,-37.1742
3.36836,6,12,2412,-50.2312,-50.3394
3.36836,16,22,2412,-60.9527,-61.0167
3.36836,3,9,2412,-48.7598,-48.764
3.36836,2,8,2412,-62.6224,-62.6143
3.38024,4,10,2412,-59.6345,-59.6156
3.38024,1,7,2412,-60.5607,-60.5721
3.38024,5,11,2412,-55.6699,-55.668
3.38024,0,6,2412,-51.3424,-51.321
3.43581,17,23,2412,-54.595,-54.6263
3.43581,8,14,2412,-53.4659,-53.4961
3.43581,7,13,2412,-54.4519,-54.4494
3.43581,19,25,2412,-57.8119,-57.7885
3.43581,13,19,2412,-52.2889,-52.3158
3.43581,10,16,2412,-59.758,-59.749
3.45789,15,21,2412,-56.6439,-56.6077
3.45789,11,17,2412,-45.0246,-44.9848
3.45789,18,24,2412,-51.1007,-51.0701
3.45789,12,18,2412,-47.0117,-47.0082
3.45789,9,15,2412,-64.7477,-64.7599
3.47076,14,20,2412,-37.2252,-37.1793
3.47076,6,12,2412,-50.2186,-50.3273
3.47076,16,22,2412,-60.945,-61.0096
3.47076,3,9,2412,-48.7595,-48.7636
3.47076,2,8,2412,-62.6234,-62.6152
3.48264,4,10,2412,-59.6367,-59.6177
3.48264,1,7,2412,-60.5597,-60.5708
3.48264,5,11,2412,-55.67,-55.6682
3.48264,0,6,2412,-51.345,-51.3234
3.53821,17,23,2412,-54.5917,-54.6228
3.53821,8,14,2412,-53.4624,-53.4928
3.53821,7,13,2412,-54.4522,-54.4497
3.53821,19,25,2412,-57.8145,-57.7911
3.53821,13,19,2412,-52.2857,-52.3128
3.53821,10,16,2412,-59.7591,-59.75
3.56029,15,21,2412,-56.6484,-56.6117
3.56029,11,17,2412,-45.0292,-44.9892
3.56029,18,24,2412,-51.1042,-51.0735
3.56029,12,18,2412,-47.012,-47.0086
3.56029,9,15,2412,-64.7465,-64.7585
3.57316,14,20,2412,-37.23,-37.1844
3.57316,6,12,2412,-50.2061,-50.3152
3.57316,16,22,2412,-60.9373,-61.0023
3.57316,3,9,2412,-48.7591,-48.7631
3.57316,2,8,2412,-62.6245,-62.6161
3.58504,4,10,2412,-59.6389,-59.6199
3.58504,1,7,2412,-60.5586,-60.5696
3.58504,5,11,2412,-55.67,-55.6684
3.58504,0,6,2412,-51.3475,-51.3258
3.64061,17,23,2412,-54.5883,-54.6194
3.64061,8,14,2412,-53.4589,-53.4894
3.64061,7,13,2412,-54.4524,-54.4499
3.64061,19,25,2412,-57.8172,-57.7937
3.64061,13,19,2412,-52.2825,-52.3097
3.64061,10,16,2412,-59.7602,-59.7511
3.66269,15,21,2412,-56.6529,-56.6159
3.66269,11,17,2412,-45.0337,-44.9936
3.66269,18,24,2412,-51.1077,-51.0769
3.66269,12,18,2412,-47.0124,-47.009
3.66269,9,15,2412,-64.7453,-64.7572
3.67556,14,20,2412,-37.2347,-37.1894
3.67556,6,12,2412,-50.1936,-50.303
3.67556,16,22,2412,-60.9296,-60.9951
3.67556,3,9,2412,-48.7588,-48.7627
3.67556,2,8,2412,-62.6255,-62.6171
3.68744,4,10,2412,-59.6411,-59.622
3.68744,1,7,2412,-60.5575,-60.5684
3.68744,5,11,2412,-55.67,-55.6686
3.68744,0,6,2412,-51.35,-51.3282
3.74301,17,23,2412,-54.5849,-54.6159
3.74301,8,14,2412,-53.4554,-53.486
3.74301,7,13,2412,-54.4527,-54.4502
3.74301,19,25,2412,-57.8198,-57.7963
3.74301,13,19,2412,-52.2794,-52.3067
3.74301,10,16,2412,-59.7613,-59.7521
3.76509,15,21,2412,-56.6574,-56.62
3.76509,11,17,2412,-45.0382,-44.9981
3.76509,18,24,2412,-51.1112,-51.0804
3.76509,12,18,2412,-47.0127,-47.0094
3.76509,9,15,2412,-64.7441,-64.7559
3.77796,14,20,2412,-37.2395,-37.1944
3.77796,6,12,2412,-50.1811,-50.2908
3.77796,16,22,2412,-60.9219,-60.9877
3.77796,3,9,2412,-48.7584,-48.7623
3.77796,2,8,2412,-62.6265,-62.618
3.78984,4,10,2412,-59.6433,-59.6241
3.78984,1,7,2412,-60.5565,-60.5672
3.78984,5,11,2412,-55.67,-55.6687
3.78984,0,6,2412,-51.3526,-51.3306
3.84541,17,23,2412,-54.5816,-54.6125
3.84541,8,14,2412,-53.4519,-53.4826
3.84541,7,13,2412,-54.453,-54.4505
3.84541,19,25,2412,-57.8225,-57.7989
3.84541,13,19,2412,-52.2762,-52.3036
3.84541,10,16,2412,-59.7624,-59.7531
3.86749,15,21,2412,-56.6619,-56.6242
3.86749,11,17,2412,-45.0428,-45.0026
3.86749,18,24,2412,-51.1147,-51.0838
3.86749,12,18,2412,-47.0131,-47.0097
3.86749,9,15,2412,-64.7429,-64.7546
3.88036,14,20,2412,-37.2443,-37.1994
3.88036,6,12,2412,-50.1686,-50.2786
3.88036,16,22,2412,-60.9142,-60.9804
3.88036,3,9,2412,-48.7581,-48.7618
3.88036,2,8,2412,-62.6275,-62.619
3.89224,4,10,2412,-59.6455,-59.6262
3.89224,1,7,2412,-60.5554,-60.566
3.89224,5,11,2412,-55.6701,-55.6688
3.89224,0,6,2412,-51.3551,-51.3331
3.94781,17,23,2412,-54.5782,-54.609
3.94781,8,14,2412,-53.4484,-53.4792
3.94781,7,13,2412,-54.4532,-54.4508
3.94781,19,25,2412,-57.8251,-57.8015
3.94781,13,19,2412,-52.273,-52.3006
3.94781,10,16,2412,-59.7635,-59.7541
3.96989,15,21,2412,-56.6664,-56.6284
3.96989,11,17,2412,-45.0473,-45.007
3.96989,18,24,2412,-51.1182,-51.0872
3.96989,12,18,2412,-47.0134,-47.0101
3.96989,9,15,2412,-64.7417,-64.7533
3.98276,14,20,2412,-37.2491,-37.2044
3.98276,6,12,2412,-50.1562,-50.2664
3.98276,16,22,2412,-60.9065,-60.973
3.98276,3,9,2412,-48.7577,-48.7614
3.98276,2,8,2412,-62.6286,-62.6199
3.99464,4,10,2412,-59.6477,-59.6284
3.99464,1,7,2412,-60.5543,-60.5648
3.99464,5,11,2412,-55.6701,-55.669
3.99464,0,6,2412,-51.3576,-51.3355
4.05021,17,23,2412,-54.5745,-54.6056
4.05021,8,14,2412,-53.4449,-53.4757
4.05021,7,13,2412,-54.4535,-54.451
4.05021,19,25,2412,-57.8278,-57.8042
4.05021,13,19,2412,-52.2698,-52.2975
4.05021,10,16,2412,-59.7645,-59.7552
4.07229,15,21,2412,-56.6707,-56.6326
4.07229,11,17,2412,-45.052,-45.0115
4.07229,18,24,2412,-51.1216,-51.0907
4.07229,12,18,2412,-47.014,-47.0105
4.07229,9,15,2412,-64.7407,-64.752
4.08516,14,20,2412,-37.255,-37.2094
4.08516,6,12,2412,-50.1444,-50.2542
4.08516,16,22,2412,-60.8988,-60.9656
4.08516,3,9,2412,-48.7574,-48.761
4.08516,2,8,2412,-62.6294,-62.6209
4.09704,4,10,2412,-59.6499,-59.6305
4.09704,1,7,2412,-60.5534,-60.5637
4.09704,5,11,2412,-55.6706,-55.6691
4.09704,0,6,2412,-51.3599,-51.338
4.15261,17,23,2412,-54.5705,-54.6021
4.15261,8,14,2412,-53.4415,-53.4723
4.15261,7,13,2412,-54.4536,-54.4513
4.15261,19,25,2412,-57.8304,-57.8068
4.15261,13,19,2412,-52.2668,-52.2944
4.15261,10,16,2412,-59.7656,-59.7562
4.17469,15,21,2412,-56.675,-56.6369
4.17469,11,17,2412,-45.0567,-45.016
4.17469,18,24,2412,-51.125,-51.0941
4.17469,12,18,2412,-47.0147,-47.0109
4.17469,9,15,2412,-64.7399,-64.7508
4.18756,14,20,2412,-37.2611,-37.2146
4.18756,6,12,2412,-50.1328,-50.242
4.18756,16,22,2412,-60.8912,-60.9581
4.18756,3,9,2412,-48.7571,-48.7606
4.18756,2,8,2412,-62.6301,-62.6218
4.19944,4,10,2412,-59.6522,-59.6327
4.19944,1,7,2412,-60.5525,-60.5626
4.19944,5,11,2412,-55.671,-55.6693
4.19944,0,6,2412,-51.3622,-51.3404
4.25501,17,23,2412,-54.5665,-54.5985
4.25501,8,14,2412,-53.438,-53.4689
4.25501,7,13,2412,-54.4538,-54.4515
4.25501,19,25,2412,-57.833,-57.8094
4.25501,13,19,2412,-52.2637,-52.2914
4.25501,10,16,2412,-59.7666,-59.7573
4.27709,15,21,2412,-56.6794,-56.6411
4.27709,11,17,2412,-45.0614,-45.0206
4.27709,18,24,2412,-51.1284,-51.0975
4.27709,12,18,2412,-47.0154,-47.0114
4.27709,9,15,2412,-64.739,-64.7496
4.28996,14,20,2412,-37.2672,-37.2198
4.28996,6,12,2412,-50.1212,-50.2299
4.28996,16,22,2412,-60.8835,-60.9507
4.28996,3,9,2412,-48.7568,-48.7602
4.28996,2,8,2412,-62.6309,-62.6227
4.30184,4,10,2412,-59.6545,-59.6349
4.30184,1,7,2412,-60.5515,-60.5615
4.30184,5,11,2412,-55.6715,-55.6695
4.30184,0,6,2412,-51.3644,-51.3428
4.35741,17,23,2412,-54.5625,-54.5949
4.35741,8,14,2412,-53.4345,-53.4654
4.35741,7,13,2412,-54.454,-54.4518
4.35741,19,25,2412,-57.8355,-57.812
4.35741,13,19,2412,-52.2607,-52.2883
4.35741,10,16,2412,-59.7676,-59.7583
4.37949,15,21,2412,-56.6837,-56.6454
4.37949,11,17,2412,-45.0661,-45.0251
4.37949,18,24,2412,-51.1318,-51.101
4.37949,12,18,2412,-47.0162,-47.0118
4.37949,9,15,2412,-64.7381,-64.7485
4.39236,14,20,2412,-37.2734,-37.2252
4.39236,6,12,2412,-50.1096,-50.2179
4.39236,16,22,2412,-60.8759,-60.9432
4.39236,3,9,2412,-48.7565,-48.7599
4.39236,2,8,2412,-62.6317,-62.6236
4.40424,4,10,2412,-59.6567,-59.6371
4.40424,1,7,2412,-60.5506,-60.5604
4.40424,5,11,2412,-55.672,-55.6698
4.40424,0,6,2412,-51.3667,-51.3452
4.45981,17,23,2412,-54.5585,-54.5913
4.45981,8,14,2412,-53.4311,-53.462
4.45981,7,13,2412,-54.4541,-54.452
4.45981,19,25,2412,-57.8381,-57.8146
4.45981,13,19,2412,-52.2576,-52.2852
4.45981,10,16,2412,-59.7687,-59.7593
4.48189,15,21,2412,-56.688,-56.6496
4.48189,11,17,2412,-45.0709,-45.0297
4.48189,18,24,2412,-51.1351,-51.1044
4.48189,12,18,2412,-47.0169,-47.0123
4.48189,9,15,2412,-64.7372,-64.7474
4.49476,14,20,2412,-37.2795,-37.2306
4.49476,6,12,2412,-50.0981,-50.2059
4.49476,16,22,2412,-60.8682,-60.9357
4.49476,3,9,2412,-48.7562,-48.7595
4.49476,2,8,2412,-62.6325,-62.6245
4.50664,4,10,2412,-59.659,-59.6393
4.50664,1,7,2412,-60.5497,-60.5593
4.50664,5,11,2412,-55.6725,-55.6701
4.50664,0,6,2412,-51.369,-51.3476
4.56221,17,23,2412,-54.5545,-54.5876
4.56221,8,14,2412,-53.4276,-53.4586
4.56221,7,13,2412,-54.4543,-54.4522
4.56221,19,25,2412,-57.8407,-57.8172
4.56221,13,19,2412,-52.2545,-52.2822
4.56221,10,16,2412,-59.7697,-59.7604
4.58429,15,21,2412,-56.6923,-56.6539
4.58429,11,17,2412,-45.0756,-45.0343
4.58429,18,24,2412,-51.1385,-51.1078
4.58429,12,18,2412,-47.0176,-47.0129
4.58429,9,15,2412,-64.7364,-64.7463
4.59716,14,20,2412,-37.2857,-37.2361
4.59716,6,12,2412,-50.0866,-50.194
4.59716,16,22,2412,-60.8606,-60.9282
4.59716,3,9,2412,-48.7559,-48.7591
4.59716,2,8,2412,-62.6332,-62.6254
4.60904,4,10,2412,-59.6613,-59.6415
4.60904,1,7,2412,-60.5488,-60.5583
4.60904,5,11,2412,-55.673,-55.6704
4.60904,0,6,2412,-51.3712,-51.3499
4.66461,17,23,2412,-54.5505,-54.5839
4.66461,8,14,2412,-53.4242,-53.4551
4.66461,7,13,2412,-54.4545,-54.4525
4.66461,19,25,2412,-57.8433,-57.8198
4.66461,13,19,2412,-52.2515,-52.2791
4.66461,10,16,2412,-59.7707,-59.7614
4.68669,15,21,2412,-56.6966,-56.6582
4.68669,11,17,2412,-45.0803,-45.0389
4.68669,18,24,2412,-51.1419,-51.1112
4.68669,12,18,2412,-47.0183,-47.0134
4.68669,9,15,2412,-64.7355,-64.7452
4.69956,14,20,2412,-37.2919,-37.2417
4.69956,6,12,2412,-50.0751,-50.1821
4.69956,16,22,2412,-60.8529,-60.9207
4.69956,3,9,2412,-48.7556,-48.7588
4.69956,2,8,2412,-62.634,-62.6262
4.71144,4,10,2412,-59.6636,-59.6437
4.71144,1,7,2412,-60.5479,-60.5572
4.71144,5,11,2412,-55.6735,-55.6707
4.71144,0,6,2412,-51.3735,-51.3523
4.76701,17,23,2412,-54.5465,-54.5802
4.76701,8,14,2412,-53.4207,-53.4517
4.76701,7,13,2412,-54.4546,-54.4527
4.76701,19,25,2412,-57.8459,-57.8225
4.76701,13,19,2412,-52.2484,-52.276
4.76701,10,16,2412,-59.7718,-59.7624
4.78909,15,21,2412,-56.7009,-56.6624
4.78909,11,17,2412,-45.085,-45.0435
4.78909,18,24,2412,-51.1453,-51.1146
4.78909,12,18,2412,-47.0191,-47.014
4.78909,9,15,2412,-64.7346,-64.7441
4.80196,14,20,2412,-37.2981,-37.2474
4.80196,6,12,2412,-50.0637,-50.1703
4.80196,16,22,2412,-60.8452,-60.9131
4.80196,3,9,2412,-48.7553,-48.7584
4.80196,2,8,2412,-62.6348,-62.6271
4.81384,4,10,2412,-59.6658,-59.6459
4.81384,1,7,2412,-60.5469,-60.5562
4.81384,5,11,2412,-55.674,-55.671
4.81384,0,6,2412,-51.3758,-51.3546
4.86941,17,23,2412,-54.5425,-54.5764
4.86941,8,14,2412,-53.4172,-53.4482
4.86941,7,13,2412,-54.4548,-54.4529
4.86941,19,25,2412,-57.8485,-57.8251
4.86941,13,19,2412,-52.2453,-52.2729
4.86941,10,16,2412,-59.7728,-59.7635
4.89149,15,21,2412,-56.7052,-56.6667
4.89149,11,17,2412,-45.0898,-45.0481
4.89149,18,24,2412,-51.1486,-51.118
4.89149,12,18,2412,-47.0198,-47.0146
4.89149,9,15,2412,-64.7338,-64.7431
4.90436,14,20,2412,-37.3043,-37.2531
4.90436,6,12,2412,-50.0523,-50.1585
4.90436,16,22,2412,-60.8376,-60.9056
4.90436,3,9,2412,-48.755,-48.7581
4.90436,2,8,2412,-62.6355,-62.6279
4.91624,4,10,2412,-59.6681,-59.6481
4.91624,1,7,2412,-60.546,-60.5552
4.91624,5,11,2412,-55.6745,-55.6714
4.91624,0,6,2412,-51.3781,-51.357
4.97181,17,23,2412,-54.5385,-54.5726
4.97181,8,14,2412,-53.4138,-53.4448
4.97181,7,13,2412,-54.455,-54.4531
4.97181,19,25,2412,-57.8511,-57.8277
4.97181,13,19,2412,-52.2423,-52.2699
4.97181,10,16,2412,-59.7738,-59.7645
4.99389,15,21,2412,-56.7095,-56.671
4.99389,11,17,2412,-45.0945,-45.0528
4.99389,18,24,2412,-51.152,-51.1214
4.99389,12,18,2412,-47.0205,-47.0152
4.99389,9,15,2412,-64.7329,-64.7421
5.00676,14,20,2412,-37.3106,-37.2588
5.00676,6,12,2412,-50.0409,-50.1467
5.00676,16,22,2412,-60.8299,-60.898
5.00676,3,9,2412,-48.7547,-48.7577
5.00676,2,8,2412,-62.6363,-62.6288
5.01864,4,10,2412,-59.6704,-59.6503
5.01864,1,7,2412,-60.5451,-60.5542
5.01864,5,11,2412,-55.6751,-55.6717
5.01864,0,6,2412,-51.3804,-51.3593
5.07421,17,23,2412,-54.5349,-54.5688
5.07421,8,14,2412,-53.4103,-53.4413
5.07421,7,13,2412,-54.4553,-54.4533
5.07421,19,25,2412,-57.8536,-57.8303
5.07421,13,19,2412,-52.2393,-52.2668
5.07421,10,16,2412,-59.7749,-59.7656
5.09629,15,21,2412,-56.7138,-56.6753
5.09629,11,17,2412,-45.0992,-45.0574
5.09629,18,24,2412,-51.1555,-51.1248
5.09629,12,18,2412,-47.0215,-47.0158
5.09629,9,15,2412,-64.7319,-64.7411
5.10916,14,20,2412,-37.3166,-37.2646
5.10916,6,12,2412,-50.0302,-50.1351
5.10916,16,22,2412,-60.822,-60.8904
5.10916,3,9,2412,-48.7542,-48.7574
5.10916,2,8,2412,-62.6372,-62.6296
5.12104,4,10,2412,-59.673,-59.6526
5.12104,1,7,2412,-60.5441,-60.5532
5.12104,5,11,2412,-55.676,-55.6721
5.12104,0,6,2412,-51.3828,-51.3617
5.17661,17,23,2412,-54.5315,-54.5651
5.17661,8,14,2412,-53.4069,-53.4379
5.17661,7,13,2412,-54.4557,-54.4536
5.17661,19,25,2412,-57.856,-57.8328
5.17661,13,19,2412,-52.2363,-52.2638
5.17661,10,16,2412,-59.7759,-59.7666
5.19869,15,21,2412,-56.7182,-56.6796
5.19869,11,17,2412,-45.104,-45.0621
5.19869,18,24,2412,-51.1589,-51.1282
5.19869,12,18,2412,-47.0226,-47.0165
5.19869,9,15,2412,-64.731,-64.7401
5.21156,14,20,2412,-37.3227,-37.2704
5.21156,6,12,2412,-50.0196,-50.1235
5.21156,16,22,2412,-60.814,-60.8828
5.21156,3,9,2412,-48.7537,-48.757
5.21156,2,8,2412,-62.6381,-62.6305
5.22344,4,10,2412,-59.6756,-59.6549
5.22344,1,7,2412,-60.5431,-60.5522
5.22344,5,11,2412,-55.6769,-55.6726
5.22344,0,6,2412,-51.3853,-51.364
5.27901,17,23,2412,-54.528,-54.5614
5.27901,8,14,2412,-53.4035,-53.4345
5.27901,7,13,2412,-54.456,-54.4538
5.27901,19,25,2412,-57.8584,-57.8354
5.27901,13,19,2412,-52.2332,-52.2607
5.27901,10,16,2412,-59.7769,-59.7676
5.30109,15,21,2412,-56.7225,-56.6839
5.30109,11,17,2412,-45.1087,-45.0667
5.30109,18,24,2412,-51.1624,-51.1316
5.30109,12,18,2412,-47.0236,-47.0172
5.30109,9,15,2412,-64.73,-64.739
5.31396,14,20,2412,-37.3288,-37.2762
5.31396,6,12,2412,-50.0089,-50.1121
5.31396,16,22,2412,-60.8061,-60.8751
5.31396,3,9,2412,-48.7532,-48.7566
5.31396,2,8,2412,-62.639,-62.6313
5.32584,4,10,2412,-59.6782,-59.6572
5.32584,1,7,2412,-60.5421,-60.5511
5.32584,5,11,2412,-55.6778,-55.6731
5.32584,0,6,2412,-51.3878,-51.3664
5.38141,17,23,2412,-54.5246,-54.5577
5.38141,8,14,2412,-53.4001,-53.431
5.38141,7,13,2412,-54.4564,-54.4541
5.38141,19,25,2412,-57.8608,-57.8379
5.38141,13,19,2412,-52.2302,-52.2577
5.38141,10,16,2412,-59.7779,-59.7686
5.40349,15,21,2412,-56.7268,-56.6882
5.40349,11,17,2412,-45.1135,-45.0714
5.40349,18,24,2412,-51.1659,-51.1351
5.40349,12,18,2412,-47.0247,-47.0179
5.40349,9,15,2412,-64.729,-64.738
5.41636,14,20,2412,-37.335,-37.2821
5.41636,6,12,2412,-49.9983,-50.1007
5.41636,16,22,2412,-60.7981,-60.8674
5.41636,3,9,2412,-48.7527,-48.7562
5.41636,2,8,2412,-62.6398,-62.6322
